Normal,Tumor
224245_at,4.29397927641192,4.64050166661401
224246_at,4.0498973474166,3.46808696566409
224247_s_at,9.52668140747224,10.2488960347431
224248_x_at,9.45604961453927,9.63323996582323
224249_at,3.43926370889444,2.84047275264022
224250_s_at,11.3915782449422,11.3364177871054
224251_at,3.48401064325222,3.12758803281711
224252_s_at,8.34533477330396,8.49626721290398
224253_at,3.25851544229124,3.53059059443099
224254_x_at,8.82518903665907,8.79633490449148
224256_at,4.8228220109944,4.31388831434335
224257_s_at,4.67383791282924,4.24903117098881
224258_at,5.49035854644974,4.99893743006398
224259_at,6.12324434357011,6.15059492481991
224260_at,3.32037027678576,3.03898365953628
224261_at,8.69259324400602,9.0503857106819
224262_at,5.47597353236536,5.78045574181879
224263_x_at,3.66017123563643,3.35120570903725
224264_x_at,3.55065404705632,3.21787572689467
224265_s_at,6.22907388379782,5.30519940122223
224267_x_at,3.73380391432235,3.42438409820561
224268_x_at,4.07357442134474,3.63204967954112
224269_at,3.15175165400704,2.7559565178133
224270_at,4.86737715846632,4.36504642252658
224271_x_at,5.02030423947218,5.53157953067543
224272_at,4.59705273776213,3.76195561270248
224273_at,3.76635965000247,3.89273621448045
224274_at,4.59091827375781,3.30024710755018
224275_at,4.22742224031358,3.22287325167194
224276_at,6.43221815345865,5.99782328992841
224277_at,2.96168377162027,2.33859572550941
224278_at,3.82616962709356,3.28010328831521
224279_s_at,5.62829688841071,6.94364369417959
224280_s_at,10.5194218840079,9.85403609185875
224281_s_at,9.84706106577671,10.2988394596554
224282_s_at,6.53947436348645,7.18781289887038
224283_x_at,6.71351572871899,6.35147059877111
224284_x_at,10.115738958312,10.2007124156982
224285_at,4.45564648988368,4.4598781395713
224286_at,7.82890348734011,7.60299296752544
224287_at,6.63545567173633,5.49309091238352
224288_x_at,9.56090926338097,9.40681564583869
224289_s_at,4.29068281004203,3.56788784664236
224290_at,5.55148945454694,4.58170653953233
224291_at,4.922280737436,5.17950339392536
224292_at,5.7046401720273,5.63814319225686
224293_at,5.16830600307769,4.76613839497746
224294_at,6.21959214483265,5.50881565870576
224295_at,4.92847659003769,4.04856016157142
224296_x_at,3.2526116524547,1.97041895152964
224297_s_at,7.14534476946347,6.63986016671127
224298_s_at,9.57541847319965,10.1547548925539
224299_x_at,13.0746416201521,10.6713113539466
224300_x_at,13.3353560485716,10.8478673764979
224301_x_at,10.2504863461428,11.170264961167
224302_s_at,11.1808869840643,10.841435637902
224303_x_at,7.43220334582559,7.55484450964899
224304_x_at,6.23894684551613,7.33788646576296
224305_s_at,6.80814453254838,6.2424453804561
224306_at,4.60515592282829,4.06798276812268
224307_x_at,6.700944376737,6.2865957104346
224308_s_at,7.94684355342782,8.64213088834365
224309_s_at,11.1568174544914,11.1226265798516
224310_s_at,5.5032448627248,5.02732958565925
224311_s_at,7.19708646001871,8.03888184373977
224312_x_at,9.71051733609762,9.78988606168673
224313_at,3.71517349999549,3.70117997119084
224314_s_at,8.04827531703373,9.01410395209644
224315_at,7.10473854626852,7.53661800378288
224316_at,7.40521045252702,7.2510464229679
224318_s_at,10.0024896565439,10.4701051234683
224319_s_at,8.77240358344346,8.73338256727103
224320_s_at,7.20297584577881,8.39583637762271
224321_at,7.82730208857318,7.94902097174073
224322_at,3.84900913899836,4.38296369080952
224323_s_at,7.91903893875003,6.96878542000171
224324_at,7.40525918917867,5.96744683404069
224325_at,7.38398146734496,6.40116344611536
224326_s_at,9.28783702138916,9.02264108369413
224327_s_at,12.0055773498794,10.6073064708194
224328_s_at,7.05979579709366,6.63907228817229
224329_s_at,3.34726425435748,3.4527607713852
224330_s_at,10.8766754576965,11.1153518140786
224331_s_at,11.6405861987091,11.759169864973
224332_s_at,10.3666441148658,10.5320669891354
224333_s_at,11.125858814342,11.0707529118335
224334_s_at,9.42099002948724,9.52842659457781
224335_s_at,9.04766821042124,8.84070558524901
224336_s_at,9.80176459847145,9.15846824496444
224337_s_at,5.35868303191349,4.91992974043115
224338_s_at,7.68477412165353,7.48359240275335
224339_s_at,8.56897423728004,5.18795041004561
224340_at,6.72011915091431,6.28975843853737
224341_x_at,8.88309017736705,7.55891074086846
224342_x_at,6.01840060714953,6.03024470236566
224343_x_at,2.48340387829257,2.40501266630366
224344_at,3.04761679312207,3.10089434254277
224345_x_at,13.4996261663389,12.6332113654142
224346_at,9.20675748431686,8.97156163490945
224347_x_at,8.21794046949668,8.00421003465742
224348_s_at,8.43876190630342,5.56714086557786
224349_at,4.72440317958323,4.20316431811321
224350_at,3.49786386582701,3.98573369074169
224351_at,4.45727403098762,3.83716450725336
224352_s_at,12.355099344405,11.6657136330305
224354_at,3.50853688064481,3.38865087849027
224355_s_at,5.79994887853368,5.91441378759346
224356_x_at,11.0868096039326,9.43559132897646
224357_s_at,7.26470306574138,6.6173188574581
224358_s_at,8.21496745299773,7.00987575815282
224359_s_at,6.38045840822369,7.53357327738244
224360_s_at,3.70544674742568,3.31431157162256
224361_s_at,10.4559439751115,10.3094324104853
224362_at,3.646447808562,3.53567776618783
224363_at,4.71941067953736,4.55498295423314
224364_s_at,10.7865378924137,10.732920002094
224365_s_at,6.96638514357947,7.51881132282664
224366_s_at,11.0346267638606,10.2760924590496
224367_at,7.3101947798989,7.75452466847597
224368_s_at,7.45399505789455,8.51284163660219
224369_s_at,10.0193670490256,10.3992309539803
224370_s_at,6.75116012588116,6.45557331323861
224371_at,4.59026739765199,3.94029458485363
224372_at,16.3928245024329,15.9853790379206
224373_s_at,16.5000888044828,16.0518886304052
224374_s_at,7.55723589619058,7.85020513267464
224375_at,8.77233203776447,8.65589439716548
224376_s_at,11.8192113056422,12.4317184844189
224377_s_at,11.0957891025355,11.1907078982264
224378_x_at,10.746584401362,9.81454832241627
224379_at,2.47932257264718,2.59101396499373
224380_s_at,4.34756439769193,3.68018088778246
224383_at,4.94018488525801,3.8151326636427
224384_s_at,5.45836483553036,5.14550935409664
224385_s_at,6.24908808097533,5.14495296374825
224387_at,8.09586814814249,8.51711315329398
224388_s_at,6.54208560555907,5.65895156539212
224389_s_at,3.46401976415766,3.02443065528577
224390_s_at,4.24648963132851,4.5294092343869
224391_s_at,10.9659671107678,10.7201568173274
224392_s_at,9.44919071750701,9.59514570854936
224393_s_at,3.78190152623208,3.32358317371782
224394_at,5.93991903180734,6.01368641847461
224395_s_at,10.4371271197748,10.6311908053754
224396_s_at,9.02513099843571,7.62028370712387
224397_s_at,7.60253046868605,6.31406880723512
224398_at,4.88228219406233,5.35359740543356
224399_at,4.40636897718835,4.06861823727551
224400_s_at,8.12220698543903,6.69040382322031
224401_s_at,5.73613028918622,5.10156024019556
224402_s_at,5.18707340234527,3.94904439275191
224403_at,4.19915801462664,3.99319281990374
224404_s_at,4.70050776927241,4.36789379114559
224405_at,2.80792851678924,2.63960875792468
224406_s_at,5.22597381493628,5.46470042169411
224407_s_at,5.07338011983103,5.70674099920562
224408_at,5.35678619954422,4.7834447015958
224409_s_at,3.6499288198269,3.13908727299396
224410_s_at,8.86914703508691,8.83240299741008
224411_at,9.9135923106832,9.83207916272856
224412_s_at,4.79205774043572,4.81774604029505
224413_s_at,11.266298908348,10.8331230697718
224414_s_at,7.85308311505091,8.53496871773678
224415_s_at,13.0673080879107,12.3059605880076
224416_s_at,8.17007651691322,8.46664176277685
224417_at,5.70140699174094,6.04761348585308
224418_x_at,4.70459503290223,5.05716831521563
224419_x_at,5.76950047728577,5.42631427366965
224421_x_at,3.76451517567321,3.11283020010272
224422_x_at,5.83577078967085,5.0759362611167
224423_x_at,5.5118322985349,5.19772068543983
224424_x_at,5.73504656137443,5.58672297848247
224425_x_at,6.6644843054433,5.92220160139216
224426_s_at,3.87419431350686,2.50043109217951
224427_s_at,7.90200501347473,7.90552473044747
224428_s_at,6.24525489582884,7.36416803528523
224429_x_at,9.92605829394275,9.39868207103154
224430_s_at,9.91575387425827,9.52585428069484
224431_s_at,8.50834904612028,8.26863670554509
224432_at,8.24938251044515,7.70563383750475
224433_s_at,7.32278895278591,7.31633908958386
224434_s_at,8.0919309497991,8.23229781630747
224435_at,13.1821711115384,13.0384492807306
224436_s_at,11.1098980288626,10.8012868710847
224437_s_at,11.0356771163198,10.7924855156399
224438_at,6.3104336652658,5.8180629116453
224439_x_at,10.7810134040841,10.8558779354821
224441_s_at,6.33563823737414,6.35644525765243
224442_at,4.93780150244506,5.33549088768468
224443_at,9.45958901147124,9.79635813108637
224444_s_at,9.0513774602984,9.01563418246845
224445_s_at,10.604666333556,10.0690796938941
224446_at,9.51253041507113,9.66010478270245
224447_s_at,10.8200275170353,11.1985757991665
224448_s_at,10.3037020189648,10.8803600625833
224449_at,5.59506100135826,5.49861049426787
224450_s_at,8.80690247690796,9.08932554276635
224451_x_at,7.735102143606,7.60880195679393
224452_s_at,9.65801016859412,10.5200992127712
224453_s_at,6.32390485639491,6.20786272152377
224454_at,6.33174326167994,5.15492739364192
224455_s_at,7.23864639587579,7.57143263377834
224456_s_at,4.13894656406115,4.43409608480188
224457_at,6.14702506259788,5.26452617469533
224458_at,5.95059858471425,7.20910168238574
224459_at,4.48647859004776,4.79469192779165
224460_s_at,7.92461549412174,7.52741317622862
224461_s_at,8.11203653625717,8.97497029159894
224462_s_at,7.73226392154124,7.94286489579457
224463_s_at,3.8160037169392,3.50409675377232
224464_s_at,9.23815303598993,9.25330041224648
224465_s_at,9.27198601244671,9.15578915067159
224466_s_at,4.1012269306247,4.16964243525537
224467_s_at,8.52645307820608,8.85558173162175
224468_s_at,8.61650208467656,8.95769610634351
224469_s_at,4.89701634665654,6.0973357237129
224470_at,4.40659413145439,5.05615098759464
224471_s_at,8.72357791038784,8.74577651081355
224472_x_at,11.0608892105018,11.1486123499249
224473_x_at,8.51468492281842,8.76470009414702
224474_x_at,9.67898442223636,9.85083457638585
224475_at,6.16189366447014,5.38496402448028
224476_s_at,5.90248560632052,7.85503842719365
224477_s_at,9.02390225284711,9.04152302515122
224478_s_at,8.68377145400843,9.06742915630011
224479_s_at,9.90287036445953,10.1404349070793
224480_s_at,10.5638551550941,9.19249621049109
224481_s_at,12.6751723924434,12.2595195426492
224482_s_at,5.37149906458476,7.56179417122718
224483_s_at,4.44677563550372,4.74980440221132
224484_s_at,7.22546010147183,7.10337231301888
224485_s_at,4.30985184300422,4.37190953776817
224486_s_at,7.59749574542054,8.67312841639699
224487_at,5.91065811661325,4.89102078060657
224488_s_at,5.15995393311351,4.6861877307778
224489_at,7.49547793864982,7.53665260876252
224490_s_at,5.198588930025,5.91088505757782
224491_at,6.71860732488357,5.66392676511718
224492_s_at,9.56554038225564,9.70882129740944
224493_x_at,10.2217785256399,10.0595717485035
224494_x_at,10.0540873445928,8.62431189006761
224495_at,3.27952259267389,5.20595618918771
224496_s_at,6.14205242634241,6.33271720084389
224497_x_at,9.80646110508567,8.45991530339857
224498_x_at,5.10818283385285,4.91740852215729
224499_s_at,3.43381996885992,3.01100441877329
224500_s_at,8.51982955780795,8.58191307245964
224501_at,4.12694277337418,3.78811900919221
224502_s_at,12.4622958859845,12.1184727299514
224503_s_at,4.33423039242347,5.83347540053234
224504_s_at,8.73437995816502,8.927919359629
224505_s_at,5.17606593902845,5.126685612951
224506_s_at,4.37920646486497,4.1321621436848
224507_s_at,6.82090210096658,6.50770403021347
224508_at,6.00508291917032,5.62790423066849
224509_s_at,7.61648399189428,8.13659182463846
224510_s_at,6.05108437374344,5.97057575709375
224511_s_at,11.8881304078823,11.8884304745865
224512_s_at,10.8589276663416,10.6065936192593
224513_s_at,9.41231738658652,10.1081002214955
224514_x_at,9.22898972284691,8.65013355965528
224515_at,4.79945998134895,3.97731863955504
224516_s_at,12.5066283598203,12.3183814673985
224517_at,8.33853711429182,8.87343382225326
224518_s_at,8.65771435427011,8.31078450741278
224519_at,6.67288588085526,6.95851968056692
224520_s_at,4.1755867653864,3.8097314752399
224521_s_at,6.94662791916442,7.19652351257306
224522_s_at,9.13694829970948,8.94468609880956
224523_s_at,9.13703299664964,9.71094197974665
224524_s_at,8.81926617373095,9.4256459427182
224525_s_at,5.40987169554854,6.68143447777571
224526_at,5.9663974584556,4.75025012602607
224527_at,6.51201429934844,4.14094137822313
224528_s_at,3.55468567482662,2.73819822446638
224529_s_at,5.2727749406726,5.97684297565412
224530_s_at,4.04482057540148,3.04174512720335
224531_at,4.13954149990741,3.89588522670879
224532_at,5.22572779840647,3.80092577358112
224533_s_at,4.06594450960721,4.32305592287992
224534_at,5.92761583399204,5.64437517843997
224535_s_at,10.1630191734565,9.93648099240986
224536_s_at,3.0633708321264,2.40732014537186
224537_at,2.62367103491621,2.12568583977737
224538_s_at,5.90931999552217,5.76426068482455
224539_s_at,3.67958260052468,3.22673034528949
224540_at,4.62575821266735,4.07791503100487
224542_s_at,4.66608451992556,3.56167042709852
224543_at,7.12793557616869,6.62135400559119
224545_at,5.9074366331853,4.51481498631397
224546_at,6.09142399709126,4.94005552784694
224547_at,6.12802242011485,5.52157063933248
224548_at,6.85609130089424,6.36844542567296
224549_x_at,11.6099187244924,11.729689137005
224550_s_at,5.04763042693141,5.57454104161157
224551_s_at,6.25057946805238,5.73396732499493
224552_s_at,3.54664358316908,3.01699726066739
224553_s_at,5.91193867991322,6.01265254542313
224554_at,4.31466940561626,4.15108823842304
224555_x_at,6.00941141264512,6.48760779859777
224556_s_at,5.13853109454498,4.29746002855629
224557_x_at,5.44156846536586,4.95415025073933
224558_s_at,9.97036491300545,10.6224906306924
224559_at,10.2795389301843,11.3145193277914
224560_at,10.2001711996723,9.68444214593406
224561_s_at,12.1186533558517,12.3124695729904
224562_at,9.81015656434802,10.3127286641842
224563_at,7.12188877923506,7.78155363665661
224564_s_at,11.3229824103912,11.5867182211251
224565_at,14.2088971887447,13.9132164765934
224566_at,12.7797482801674,12.740209546754
224567_x_at,10.9543934607778,12.3734029815977
224568_x_at,8.97337783847434,10.2397029282953
224569_s_at,14.0439013451263,14.1524127510575
224570_s_at,11.5296282554809,11.6101067257748
224571_at,11.3650129895137,11.8496095327367
224572_s_at,11.1076774340564,11.3453095076155
224573_at,12.8443804756068,12.9623965019253
224574_at,9.09776451935599,9.66072737014492
224575_at,11.5623379097435,11.7326115164201
224576_at,12.2017251362896,11.772552329687
224577_at,10.7670644302004,10.3351931671361
224578_at,8.70112513827826,9.47929261695375
224579_at,7.99567481584918,9.77102331466328
224580_at,6.147007915227,6.93261782823963
224581_s_at,13.0406537556404,13.0064504831519
224582_s_at,11.335781957261,11.5867671661009
224583_at,9.26493726812968,8.73547611477089
224584_at,13.9566208884075,13.8481207891225
224585_x_at,14.9864451084081,15.0394567333486
224586_x_at,13.0165781921334,13.6434755222212
224587_at,10.8919347481057,11.6965039266743
224588_at,14.2667667304808,5.81067694386875
224589_at,10.8484469432346,4.96521000050474
224590_at,12.0770261521181,3.79556551161817
224591_at,12.0350200458112,12.0458792459806
224592_x_at,12.1419581254382,11.9972605341351
224593_at,12.1196136962314,12.2396439661246
224594_x_at,15.4272053637304,15.4272468602828
224595_at,9.98984372625478,9.69393131906873
224596_at,10.3794561295194,10.9019732994655
224597_at,13.4987919897411,13.856450210463
224598_at,12.24711802157,12.8252825835306
224599_at,11.204863278862,11.3625818002399
224600_at,10.4722640118745,10.5727768005143
224601_at,11.2050124865726,11.3666109572329
224602_at,11.8473569852578,11.8739844239314
224603_at,12.2667817023136,12.010130291807
224604_at,13.1935902565703,12.4772611451632
224605_at,10.7652094422475,10.2632571799676
224606_at,12.7965540801008,12.2461625921076
224607_s_at,10.7288942751489,11.1904154625283
224608_s_at,10.3531791329722,10.8954229884232
224609_at,8.19918378542637,7.77848241358685
224610_at,9.45632439708533,10.117654244941
224611_s_at,9.26992422311854,9.4933567205307
224612_s_at,7.95072059102996,8.8183042108906
224613_s_at,6.75809656682194,7.55653371234173
224614_at,8.47161865503285,8.7706428329675
224615_x_at,9.42614799551159,10.4585928776743
224616_at,11.5992537443618,11.7521940547705
224617_at,10.7386405261018,11.6459832062003
224618_at,8.93653166990358,9.35230422029695
224619_at,12.8696566227821,12.7753062195008
224620_at,4.2133557268267,3.72518997431988
224621_at,11.4926178696579,11.8210900298782
224622_at,9.92979800100459,9.95864532939573
224623_at,10.057198412488,10.1790293806393
224624_at,11.004106341093,11.2734372824435
224625_x_at,13.7652136547126,13.7692850939495
224626_at,9.72630693358289,10.156577166126
224627_at,7.9243355384383,8.55818795475297
224628_at,11.9704841500499,12.4604922076067
224629_at,14.1561020662474,13.3670029550555
224630_at,10.8132158569868,11.1236703453363
224631_at,9.19400197453392,9.17127478843673
224632_at,9.04705016623807,9.70355781560957
224633_s_at,3.21955034293095,3.07034619376218
224634_at,8.96269148474827,9.61420982689178
224635_s_at,11.2070388180012,11.2037783434931
224636_at,10.768563411763,10.6166237706495
224637_at,12.4093783120507,12.706475518383
224638_at,7.76903469307586,7.79509926615262
224639_at,9.88719283584869,10.2981771178232
224640_at,9.69720019448184,9.86333801275271
224641_at,11.8334540578975,11.4463249456527
224642_at,9.38090163878402,9.25507545835671
224643_at,11.0599677284559,11.5352417992711
224644_at,11.5846684128484,11.86090131108
224645_at,9.4632818175866,10.1966234999667
224646_x_at,12.9015504658716,10.3932701020884
224647_at,10.9726318977758,11.1152814360128
224648_at,9.69503066780952,10.2244088726156
224649_x_at,8.68793733946914,9.25592654955505
224650_at,10.8020105771775,11.056233037321
224651_at,10.87063064578,11.0527494253517
224652_at,10.3583300557655,10.4662729264938
224653_at,10.7728159684148,11.1517081802425
224654_at,11.509640318014,11.4837497731999
224655_at,14.3062989114562,13.6561989216546
224656_s_at,11.9589172833496,12.3474515964187
224657_at,14.6672777033632,12.7129917091647
224658_x_at,9.32908716265135,9.29681228224916
224659_at,8.17126512345315,8.74569360838836
224660_at,12.2014295943657,12.224757970331
224661_at,8.75817651034006,9.03499340166072
224662_at,10.8002996261533,11.2992738887509
224663_s_at,12.7992970680185,11.7844160483012
224664_at,12.5058844209897,12.2420362540834
224665_at,11.4034682787558,11.0833619601859
224666_at,11.050085437045,11.1008006715055
224667_x_at,11.3372415693705,11.4768358754142
224668_at,8.01200304211516,8.35051987722504
224669_at,9.43358293338921,9.35849581137289
224670_at,9.31026408162084,9.62282765631784
224671_at,9.82444081022367,10.2485097759443
224672_x_at,7.13121846639652,6.30583432752356
224673_at,8.32849588097035,8.93204322137978
224674_at,7.6465498231617,8.66962940823823
224675_at,11.3224339629974,11.5151344590071
224676_at,11.1634705626647,11.3865941334545
224677_x_at,12.0863343676388,11.6767927523117
224678_at,7.22149447464793,8.10556831290697
224679_at,9.45925640275449,9.71483613175927
224680_at,10.569566014247,10.7625770904464
224681_at,8.95627695932523,9.63604044026576
224682_at,10.2510002404343,10.4770672321459
224683_at,8.84690121396117,9.23834560831549
224684_at,9.8198049320151,10.3661699374879
224685_at,11.9764003472651,11.810251606639
224686_x_at,9.80147698758836,10.710792941702
224687_at,9.73503944227653,10.1622146169613
224688_at,10.7005867419439,10.70522446287
224689_at,9.95734271830287,10.2531458527153
224690_at,13.1342704040357,12.3543183778174
224691_at,12.5264767093351,13.0699501081282
224692_at,12.1144076605498,11.8715424966817
224693_at,11.3524940959919,10.7687470981673
224694_at,9.31113309138074,9.15268543355442
224695_at,10.332808049655,10.9923111635078
224696_s_at,9.08703223461476,8.83811718958055
224697_at,8.15466825209284,8.01521735982
224698_at,10.6963962130954,10.6126658701878
224699_s_at,10.1045820963615,10.1168315696153
224700_at,12.8689913724244,13.129724031625
224701_at,9.78569128861886,10.187268109049
224702_at,11.0279587336793,11.64834708524
224703_at,10.4104540808493,10.3438248008681
224704_at,10.5513041323803,10.2982674488211
224705_s_at,10.2116916303927,10.4274174401869
224706_at,11.1638251643426,10.6489084981229
224707_at,11.5875842083906,12.0372358497997
224708_at,9.96785084756297,9.81642461023086
224709_s_at,10.8087762924516,11.4590362757406
224710_at,7.43746240069485,7.3606626390494
224711_at,11.0871256737827,11.3018147165968
224712_x_at,8.67577450915284,8.41388077309193
224713_at,9.54901275861224,9.50400561338651
224714_at,10.9929193488489,11.1023448198708
224715_at,9.41648646017841,9.13708369992129
224716_at,9.97072365326343,10.2157047632979
224717_s_at,11.3032872988619,11.2380881830365
224718_at,9.01546486823413,9.51452261674763
224719_s_at,11.5356072548092,11.8885784865221
224720_at,10.4567831128006,10.6213802641441
224721_at,9.35760129069227,9.44713556113069
224722_at,7.94748995198001,8.78872129576274
224723_x_at,10.0037073394832,9.46804352722347
224724_at,9.11817324236275,9.93594643504636
224725_at,9.43702778337861,9.89832427744707
224726_at,10.6008420958525,11.0809426731212
224727_at,9.94237906903779,9.97393932085869
224728_at,9.72317037151861,9.40318581572282
224729_s_at,11.6866924846519,10.7336002984239
224730_at,8.56519834438989,9.14845315847425
224731_at,12.9688876733354,13.0362284017855
224732_at,10.9576650654753,10.7727103780969
224733_at,8.65496818324609,8.6342743466488
224734_at,11.2519012444048,10.6826478506241
224735_at,9.35820517653288,9.76501170706976
224736_at,10.6580244300665,11.3354985167871
224737_x_at,9.7575143256957,10.0867659770373
224738_x_at,12.1844344787431,12.4124582964382
224739_at,11.4431757607763,10.9152009819144
224740_at,11.6250520113412,11.9910071778926
224741_x_at,11.422827927333,12.3065162488511
224742_at,8.80891551594979,8.99744044971688
224743_at,11.5650792138507,11.8288788622037
224744_at,10.1455926767323,10.2606347369563
224745_x_at,8.78585064622722,8.87215303688372
224746_at,7.67908391089646,9.37859487699965
224747_at,9.23279421432585,10.3357462883743
224748_at,10.2175730243865,10.9698194320399
224749_at,9.25422329362936,9.3868889035503
224750_at,10.7540595568377,10.4529643029863
224751_at,10.9714563171093,11.1272151166208
224752_at,11.1259125837368,11.422345371595
224753_at,5.96344900190273,7.84880734599585
224754_at,10.8341277277133,11.1001353327736
224755_at,11.0865567264249,10.9062815892914
224756_s_at,9.90648127691494,10.3811753347557
224758_at,7.91515889494551,8.20085932387354
224759_s_at,11.3699711708185,11.1003793247115
224760_at,10.3206625165798,10.3496589506405
224761_at,11.5529318493905,12.0699875938326
224762_at,9.59852844545474,9.77788652183122
224763_at,8.71760305115653,8.72266006527323
224764_at,10.4252381949153,10.5364483733153
224765_at,10.4681405371133,10.9041247581912
224766_at,7.12832112770758,7.60142891820887
224767_at,8.52269675141435,8.12017991286405
224768_at,10.399976192906,10.4938005384548
224769_at,10.2964599072044,10.8934667677157
224770_s_at,6.6209036759933,6.82027668408292
224771_at,5.81025664293033,6.54931650003712
224772_at,7.05088840710076,7.99082305583375
224773_at,4.91932245808306,5.91859738326055
224774_s_at,5.94780167229346,6.43567963874227
224775_at,5.97706706236252,7.36672522553514
224776_at,9.90072927352715,10.0160701001214
224777_s_at,11.1112355264754,11.2450990497971
224778_s_at,10.6647553233566,11.2900150600102
224779_s_at,14.1870709712174,13.6142506134733
224780_at,9.42475397198382,9.24598643999037
224781_s_at,10.8494231664214,11.0503600409683
224782_at,10.3556532208189,10.984450749124
224783_at,8.57958894845083,8.92665874073346
224784_at,9.18476273438371,9.48847488202964
224785_at,7.72417579296791,8.34229672315552
224786_at,12.3063776729166,12.0335611904198
224787_s_at,11.5297305075463,11.5004409813007
224788_at,11.5192654648848,11.7148460090735
224789_at,10.1376351405732,10.4007078850621
224790_at,7.46560830323966,8.52791020053838
224791_at,10.1460024499975,10.9456370203565
224792_at,9.12488268804337,8.80348423779498
224793_s_at,10.6770574661546,10.964993114809
224794_s_at,6.71334929815659,6.49633855548634
224795_x_at,12.9032403640972,11.4978504488731
224796_at,9.71844175737955,10.3740857791437
224797_at,12.2626074232122,11.4287954341827
224798_s_at,6.7817590982725,7.3143796783778
224799_at,10.3376080909836,9.870717442345
224800_at,11.1952791873548,11.242953695738
224801_at,10.5620564665979,9.66686548230217
224802_at,11.6808267520744,10.9783846508628
224803_s_at,6.0067154198419,5.52972001093491
224804_s_at,7.57637434871024,8.66678962098911
224805_s_at,4.92242741520987,5.07089369371026
224806_at,9.94274892416288,10.3022925037322
224807_at,7.99352790371505,8.84149884411388
224808_s_at,9.66807608066623,9.28865092906094
224809_x_at,10.2226622148327,10.4993569440899
224810_s_at,10.5012215186626,10.9122988492068
224811_at,11.3596549322319,11.4646504041676
224812_at,12.8208279759818,12.3639543663516
224813_at,11.9555605039109,12.0988190564546
224814_at,9.54132288197948,9.17027439216333
224815_at,10.7247781884236,11.0267583331818
224816_at,6.07616378958634,5.66291697276642
224817_at,9.96759852298128,9.62849955222376
224818_at,9.67541967416378,10.3770775417916
224819_at,9.68143946275336,9.94984762380867
224820_at,10.9617792721506,11.2037070980534
224821_at,12.1379476967821,11.4673741984718
224822_at,10.6081164535515,9.84708901973122
224823_at,12.7266105873116,12.2222435570517
224824_at,9.4811707483414,10.0182923628395
224825_at,8.78274159490624,8.90927985685137
224826_at,9.39913316188471,9.25651418521349
224827_at,10.2173444360397,10.4249704738133
224828_at,10.946405314986,10.7975834252361
224829_at,12.3460691789757,11.7731597995541
224830_at,10.732033318453,10.6741381141556
224831_at,11.9941696547469,11.395537499508
224832_at,11.0729269067331,10.2623914616586
224833_at,12.0604220551403,11.5305368808072
224834_at,9.77623659566483,9.91002979886427
224835_at,9.47625365815715,8.80205201590761
224836_at,11.1873521675847,10.3990119811195
224837_at,11.6866487842428,12.2830139041214
224838_at,11.2978540021217,11.836335605254
224839_s_at,11.0779966707226,9.60818558014046
224840_at,12.9771019908793,12.5218436250157
224841_x_at,11.4644240746648,12.4190472836392
224842_at,11.765564112997,11.5556725321837
224843_at,7.97542017101555,7.89072874614842
224844_at,10.786413349763,10.5928252057033
224845_s_at,10.0087170699084,9.65607344378741
224846_at,5.52335069369497,7.08220067268284
224847_at,9.78142304240122,9.83960170931142
224848_at,8.88869355502253,9.05107019333509
224849_at,10.395602833269,10.4714080177777
224850_at,11.6913193128488,11.3766902117173
224851_at,9.52686648378627,9.92554500403549
224852_at,8.83167351463756,9.21027739834123
224853_at,7.59052232138835,7.77457771517394
224854_s_at,7.18234648038045,7.3912023811524
224855_at,6.94135098509098,8.33994383894059
224856_at,11.4915962134015,11.2076095910403
224857_s_at,9.0541525651762,9.08783354988253
224858_at,11.2960787956633,11.2887117571667
224859_at,9.6842250661966,9.37179545019551
224860_at,8.51183383196599,7.51718930516795
224861_at,10.8703976912191,10.4812828786212
224862_at,10.9988267560674,10.7053766114691
224863_at,8.2427429011833,8.1479362486606
224864_at,10.3045899979134,10.6647793871908
224865_at,7.68365140638709,7.59088730084177
224866_at,7.79684540185815,7.90410695079799
224867_at,11.3470123609023,11.521514533384
224868_at,8.28016754775134,8.59019770626976
224869_s_at,10.5838172246777,10.3030206017502
224870_at,10.505449178353,10.1517037374535
224871_at,11.6615241674049,11.0701820534814
224872_at,10.2878224925055,10.6376953597182
224873_s_at,8.32832069198518,8.48177218805606
224874_at,10.6825787088101,10.615306788619
224875_at,9.86427500731495,10.1888345474441
224876_at,12.026661702795,12.4047017616465
224877_s_at,8.14555896762066,8.19031006565118
224878_at,9.40270359040211,9.65387724305335
224879_at,10.8423263261541,10.205302702249
224880_at,11.139369930641,11.4522136595344
224881_at,10.3773383197361,9.98842319605379
224882_at,7.01604671102417,7.30483683965716
224883_at,9.05808283767638,9.27282556011171
224884_at,9.04153834540975,9.22504016131387
224885_s_at,12.3277599730321,13.2498354742585
224886_at,9.73177550394325,9.4538285036226
224887_at,10.1712609819018,10.4034539043841
224888_at,10.5543405515542,10.1504613649278
224889_at,10.5568428281764,10.1555065356682
224890_s_at,9.97965544416942,10.2184956552686
224891_at,12.2746519580513,11.8197154488024
224892_at,11.9318368391878,11.9289031093977
224893_at,10.9489157249691,11.524531304667
224894_at,11.3023626546059,11.6377294872452
224895_at,10.4208252528475,10.7101375107205
224896_s_at,8.30869407803211,9.66465701383448
224897_at,10.8766933883131,11.2081508431658
224898_at,8.63646029274648,9.07518887172936
