probes,entrez,symbol,logFC,adj.P.Val
225939_at,317649,EIF4E3,-1.4418298424351,0.0157278579710535
225966_at,284184,C17orf89,-1.09266381011368,0.0429784356201963
225970_at,80821,DDHD1,1.07943401647078,0.00524100990385738
226038_at,91694,LONRF1,-1.27750751284436,6.73436834068673e-05
226059_at,84134,TOMM40L,3.61910340249787,8.03776274012634e-17
226070_at,286257,C9orf142,1.49159234492136,0.00121133875263578
226079_at,114984,FLYWCH2,1.02680003746927,0.0454135839125265
226084_at,4131,MAP1B,1.0431925370911,0.0324520711843649
226109_at,54149,C21orf91,-1.05460215246369,0.00286456427684519
226112_at,6443,SGCB,-1.09607645708061,0.0397461964355
226118_at,79172,CENPO,1.40442241685297,0.00270873388567172
226129_at,286077,FAM83H,1.98589722695755,3.51759643517479e-06
226181_at,51175,TUBE1,-2.1713327690473,5.844803229895e-09
226186_at,29767,TMOD2,1.25729921278442,0.00942286653649271
226189_at,3696,ITGB8,-2.36933816620265,0.0271136888168106
226228_at,361,AQP4,-2.33891910605162,0.0319755913595438
226253_at,201255,LRRC45,1.20546350239397,0.00895524945230645
226264_at,64420,SUSD1,1.48326580397304,0.00683131567911335
226267_at,122953,JDP2,-1.39447681364909,5.86926565718755e-05
226271_at,54332,GDAP1,1.4258250094583,0.0380328850218117
226287_at,91057,CCDC34,1.59654868891274,5.27403719916619e-06
226299_at,29941,PKN3,1.38202323657717,0.00944565024843885
226302_at,5205,ATP8B1,1.25446293621456,1.2269044467748e-05
226320_at,10189,ALYREF,1.03752300809584,0.000170260805626161
226337_at,92344,GORAB,1.32214771506289,7.87943202414107e-05
226338_at,55529,TMEM55A,1.17520256781594,0.0335948133095501
226350_at,1122,CHML,1.05140581815712,0.0350067796718401
226363_at,10057,ABCC5,1.10415824825297,9.92045091058328e-05
226370_at,80311,KLHL15,-1.20982809587621,1.3273276379041e-06
226408_at,8463,TEAD2,1.00860154561488,0.0234726210071434
226423_at,85315,PAQR8,1.11211585977406,0.00637437281689834
226456_at,116028,RMI2,1.52412341776973,0.000370800963160227
226462_at,29091,STXBP6,2.03593163250337,0.000229817888941487
226473_at,84733,CBX2,2.08536033318646,0.000464593673988361
226487_at,84915,FAM222A,1.99475261749432,1.31498794621259e-06
226492_at,80031,SEMA6D,-1.40496256069481,0.00115005608166264
226536_at,286053,NSMCE2,1.12473479044364,6.34043818278486e-05
226545_at,135228,CD109,1.20867508175528,0.0499777458305342
226546_at,100506844,LOC100506844,1.55560116192797,0.000122454582766064
226552_at,389792,IER5L,1.49798328573254,0.00217037452988491
226553_at,7113,TMPRSS2,-1.09793730555628,0.0248364855624885
226571_s_at,5802,PTPRS,-1.99895595344794,0.000462487657107433
226575_at,58499,ZNF462,-1.29108631443312,0.0488829188093357
226592_at,114991,ZNF618,1.65242956240799,4.6363947120147e-06
226644_at,142678,MIB2,-1.03835836538481,0.00465629723265904
226649_at,53354,PANK1,-1.24169949960489,0.000257768471505166
226661_at,157313,CDCA2,1.62670644477154,0.000849206896917117
226733_at,5208,PFKFB2,1.20837450868307,0.018477510196394
226737_at,284439,SLC25A42,-1.07613840265685,0.0253975912257354
226745_at,285440,CYP4V2,-1.29295299887407,0.00256912467190058
226750_at,55132,LARP1B,-1.05756913097207,0.000139971678758955
226756_at,168455,CCDC71L,-1.03326505612058,0.042880419449277
226773_at,152926,PPM1K,-1.62269376738922,1.03464501867785e-07
226777_at,8038,ADAM12,1.44463751211612,0.00660259629895827
226785_at,286410,ATP11C,-1.45914272507378,0.00123722549662048
226796_at,116236,ABHD15,-1.6911264665552,0.000533868997269886
226802_s_at,96610,BMS1P20,1.09759284129469,2.4804307559349e-06
226819_at,134353,LSM11,1.069975086812,0.0108908851889333
226846_at,254295,PHYHD1,-2.00867031506787,0.00610352969002549
226859_at,548645,DNAJC25 ,-1.34003302083477,9.66212169415754e-05
226877_at,132241,RPL32P3,1.26129136815135,0.000552463599999187
226884_at,57633,LRRN1,-1.87275553853977,0.0123375328973913
226911_at,133584,EGFLAM,-1.73425842225766,0.00123995070345707
226936_at,387103,CENPW,1.60566043148603,1.01239895120254e-05
226962_at,360023,ZBTB41,1.0125234437578,0.000109970462216944
226971_at,64753,CCDC136,-1.12663083103762,0.0186367953541191
226980_at,55789,DEPDC1B,3.44010348722457,1.30459419751017e-07
226999_at,55599,RNPC3,1.19891875230571,0.00133738663403053
227014_at,57168,ASPHD2,1.15851405593654,0.0184417739679825
227020_at,388403,YPEL2,-1.08728221165755,0.000255036377936795
227023_at,2738,GLI4 ,1.17403548457685,0.0106584718635684
227043_at,126075,CCDC159,1.45454589487551,0.00121795880400932
227049_at,284273,ZADH2,-1.01314765675512,0.000101483036242768
227063_at,254863,TMEM256,-1.14675586320034,2.65825257827602e-05
227092_at,101927752,LOC101927752,-1.43808440253611,4.72412663688895e-05
227094_at,55526,DHTKD1,-1.04151453364725,0.000181196070316712
227098_at,150290,DUSP18,1.53191904675396,7.48857664044393e-05
227099_s_at,387763,C11orf96,-1.78014704592811,0.00554890477166439
227133_at,139231,FAM199X,1.05515708901062,6.9246585659337e-06
227145_at,84171,LOXL4,1.46527379204419,0.0429784356201963
227165_at,221150,SKA3,1.13692970616701,0.000439687481702982
227181_at,348801,LNP1,-1.06089181304854,8.45941714482725e-07
227209_at,1272,CNTN1,-1.41805199933554,0.000843513638092766
227211_at,26147,PHF19,2.26875932608729,0.000591839994967957
227265_at,10875,FGL2,-1.21020250367131,0.0266545767969921
227281_at,222962,SLC29A4,1.45967355790128,0.0408860916604234
227289_at,27253,PCDH17,1.13937700582575,0.00171761897624682
227297_at,3680,ITGA9,-2.01668579978541,0.000258274119035174
227336_at,1840,DTX1,-1.45308667087389,0.0490411172453781
227337_at,353322,ANKRD37,-1.25343000653914,0.00966800478954932
227339_at,285704,RGMB,-1.43565489989916,0.0109490350246728
227379_at,154141,MBOAT1,1.47386974007539,0.0124681439962901
227384_s_at,727820,LOC102725188 ,1.2001980749416,0.0118140119759619
227388_at,286319,TUSC1,-1.2659957260692,0.0138681200642168
227407_at,202018,TAPT1,-1.04298593492964,6.26410691998869e-06
227437_at,100506668,DYNLL1-AS1,1.14945242250052,0.0249695856518935
227488_at,84848,MIR424 ,-1.1109514010036,0.0450965675755412
227499_at,7976,FZD3,1.38290010453197,0.0217734511194192
227506_at,220963,SLC16A9,-1.85283883792411,0.0384555240007837
227517_s_at,26769,GAS5 ,1.15642597883316,0.00402464582439527
227522_at,134147,CMBL,-1.38757212739414,0.00465425995519082
227554_at,100505881,MAGI2-AS3,-2.97103047292054,4.84473575065075e-07
227573_s_at,23363,OBSL1,-1.14010810712245,0.0291663224900906
227617_at,199953,TMEM201,1.64257779110934,0.000469592692657554
227619_at,56897,WRNIP1,1.10064724509728,0.041605891674742
227642_at,29842,TFCP2L1,-1.4208978558781,0.025855101036482
227646_at,1879,EBF1,1.92632884060112,5.35135041499272e-06
227654_at,140876,FAM65C,-2.53613560082405,3.37047562567374e-06
227657_at,57484,RNF150,-1.3893889147654,0.0233356937040303
227679_at,79885,HDAC11,1.20087544592776,0.00353800927504245
227694_at,90529,STPG1,1.92461979541335,0.00017325875123881
227695_at,92292,GLYATL1 ,-2.42298861188503,9.78012798014085e-05
227702_at,260293,CYP4X1,-1.7872248900087,0.00044835272197584
227705_at,56849,TCEAL7,-1.29100388998595,0.0163812423448177
227717_at,389337,ARHGEF37,1.09997494882816,0.0167470216257641
227742_at,54102,CLIC6,-1.64418008317323,0.0270294886581838
227791_at,285195,SLC9A9,-1.11592096059196,0.0420346121316066
227801_at,286827,TRIM59,1.78556975789494,0.00225805045729296
227804_at,116238,TLCD1,1.26388604278501,0.000509981594549752
227818_at,64793,CEP85,1.16267461020756,0.0136995019881368
227822_at,100289635,ZNF605,1.14496393885894,0.000167915826192492
227828_s_at,84141,EVA1A,-1.27953211903396,0.00165443043045008
227848_at,157310,PEBP4,-1.09744192204009,0.0181906142386461
227858_at,399909,PCNXL3,1.81339620621428,2.08483925628554e-05
227865_at,414328,IDNK,-2.44129674334358,1.00006606026092e-09
227872_at,11128,POLR3A,1.1468029030892,6.05588180112081e-05
227892_at,5563,PRKAA2,2.17018287672287,0.00777692596586958
227896_at,56647,BCCIP,1.95171461834216,4.42470546659673e-07
227898_s_at,286128,ZFP41,2.1402056187398,6.08700000425372e-05
227917_at,100506990,LOC100506990,-1.19353041172201,0.00109906797468905
227925_at,399972,ST3GAL4-AS1,1.72521017016855,0.00433274773869043
227962_at,51,ACOX1,-1.24438787964921,0.00086349134237196
227981_at,284613,CYB561D1,1.53437984397091,2.09246958669947e-06
228008_at,1820,ARID3A,1.38357763451108,0.0108559901153731
228014_at,138428,PTRH1,1.1464463582723,4.32792853693168e-05
228017_s_at,128414,NKAIN4,-1.44533105565625,0.00876936978485848
228031_at,79183,TTPAL,-1.01434290191119,0.0355559422387149
228033_at,144455,E2F7,2.85381976402411,2.97864734258759e-05
228055_at,256236,NAPSB,-1.41418443375623,0.0408081460396092
228067_at,343990,KIAA1211L,2.1448513016608,0.000417905407327594
228069_at,113115,MTFR2,1.63106872015197,0.000213752678785257
228076_s_at,65083,NOL6,-1.02967287221349,0.0461424541067211
228078_at,101929865,LOC101929865 ,-1.07001487008391,0.0252007046928348
228088_at,91404,SESTD1,1.02718996320372,0.00285202622655571
228101_at,320,APBA1,-1.18544853323426,0.0412873164187108
228106_at,54876,DCAF16,1.01497219473032,0.00014823542868775
228109_at,5924,RASGRF2,1.56259922769018,0.000130273904672646
228133_s_at,4629,MYH11,-1.54958055230186,0.024029898331373
228157_at,7756,ZNF207,1.01069058618407,0.000688784803712437
228182_at,111,ADCY5,-1.32959132383049,0.0060102736271388
228186_s_at,84870,RSPO3,-3.85737140916005,1.34201353770209e-06
228207_at,100499489,LOC100499489,1.24788317925223,0.0134401059306573
228209_at,100527964,LHX4-AS1,1.23002429683491,2.28912903882129e-06
228231_at,29886,MIR6836 ,1.77843529644227,0.000437820252868797
228233_at,158326,FREM1,-1.57835426099071,0.000853119025011527
228241_at,155465,AGR3,-1.70364290176689,0.0156096020296996
228245_s_at,144203,LOC100509445 ,2.92325506940065,4.06410690622401e-05
228268_at,2327,FMO2,-1.0572540573282,0.00597781583282611
228273_at,55771,PRR11,2.14691210586079,2.87210105850976e-06
228281_at,220042,DDIAS,1.42155285840826,0.0440848977315903
228290_at,55857,KIZ /// PLK1S1,1.94203670864809,1.24905565842311e-06
228293_at,91614,DEPDC7,-1.91960190556442,5.75552092360199e-05
228298_at,91523,PCED1B,1.50154453240091,0.0337527469657893
228320_x_at,92558,CCDC64,2.13154350569572,2.44289896336983e-05
228325_at,23514,SPIDR,-1.31432597966007,0.000700175447550706
228329_at,1600,DAB1,-1.45385355967548,0.00338448807005216
228338_at,120376,COLCA2,1.55558898121344,0.000496016020352294
228368_at,57569,ARHGAP20,-1.38382645301142,0.00913824870097389
228381_at,80063,ATF7IP2,-1.21104307189709,0.010760778715327
228383_at,375775,PNPLA7,-1.98593185195469,0.000217033651410006
228394_at,6793,STK10,1.50216543878891,0.00218410163368167
228397_at,55000,TUG1,1.03510981475364,0.00190833062977728
228409_at,729359,PLIN4,-1.76775712432835,0.00115749072538624
228470_at,149603,RNF187,-1.12853779276655,0.0259488387643403
228472_at,729440,CCDC61,1.41807863162112,0.000181954210407648
228497_at,55356,SLC22A15,1.83148190356316,0.004178690114797
228499_at,5210,PFKFB4,1.10793406658528,0.0492207683394087
228509_at,80309,SPHKAP,-1.21380220640101,0.015604709979217
228513_at,124446,TMEM219,1.2931218834133,0.000110324608996989
228515_at,25885,LOC90784 ,2.23091647818522,4.94427997843794e-06
228518_at,3500,IGHG1 ,-2.05174159331864,0.00136772622781877
228522_at,57666,FBRSL1,1.37211515450451,0.00704957314760708
228523_at,340719,NANOS1,2.54232103173439,0.001867152706706
228532_at,128346,C1orf162,-1.36810141441703,0.0036291964874474
228540_at,9444,QKI,-1.98099238742435,0.00104012826637163
228563_at,10052,GJC1,1.53667246857544,0.0233902139572898
228575_at,53833,IL20RB,-1.16203180523964,0.0127388542109914
228601_at,401022,HAGLR,2.33163974491945,0.00607063713577402
228640_at,5099,PCDH7,-2.16864050763193,0.0371833955644903
228648_at,116844,LRG1,-1.27284236150111,0.0161003210580661
228660_x_at,10505,SEMA4F,1.06345748283944,0.00074670011220792
228662_at,30837,SOCS7,1.36677666839846,1.81391648818145e-05
228703_at,283208,P4HA3,-1.04835513295684,0.0259778813393553
228717_at,102723864,LOC102723864,-1.51823300114714,0.000217126317314578
228732_at,2977,GUCY1A2,-1.02937643088975,0.0384555240007837
228739_at,192668,CYS1,-2.70606723626366,4.4149762424192e-05
228770_at,115330,GPR146,-1.60417738499683,6.8222342393365e-06
228794_at,129446,XIRP2,-1.2047122515871,0.0469531991996628
228821_at,84620,ST6GAL2,-3.734786373097,1.47709485323409e-05
228840_at,154810,AMOTL1,-1.43341816087756,0.00245354270797199
228903_at,283848,CES4A,-1.76072523881247,0.0499111103908484
228922_at,90525,SHF,-1.01349044006816,0.018782420110839
228973_at,1740,DLG2,-1.55474024301157,0.00801123033616213
228981_at,92691,TMEM169,1.15718191346123,0.0421663740622968
228983_at,55421,C17orf85,1.0462243219605,0.00662095592904299
228989_at,494514,TYMSOS,1.1230674996835,0.00360250056660237
229029_at,814,CAMK4,-2.00662131997423,0.00116344415817605
229046_s_at,58473,PLEKHB1,-1.16017887869194,0.0287072982127822
229064_s_at,11123,RCAN3,1.75922101927283,0.0185141340185996
229084_at,152330,CNTN4,-1.63484994701797,0.00309991201430047
229094_at,401431,ATP6V0E2-AS1,1.04061509148488,0.0479918979601071
229125_at,163782,KANK4,-3.72857748341572,2.98864942005546e-05
229128_s_at,81611,ANP32E,1.04657184432236,0.00124980496306715
229134_at,81839,VANGL1,1.3549102342471,0.00011652355548212
229160_at,139221,MUM1L1,-2.58895324089381,0.00478670780636854
229172_at,116835,HSPA12B,1.03377463715074,0.000957743609438743
229192_s_at,6904,LOC101929597 ,2.12434651924966,3.88932220728913e-07
229241_at,197257,LDHD,-1.45744511059334,0.00325585470697541
229263_at,54756,IL17RD,-1.17646855749816,0.0259099500253643
229276_at,57549,IGSF9,-1.771187703466,0.0234064155225993
229277_at,153,ADRB1,-1.42366132841759,0.0114691460054093
229278_at,158880,USP51,-1.3916829947911,0.0411260785368203
229331_at,132671,SPATA18,-2.4546444806563,0.00259493823207047
229359_at,55252,ASXL2,1.57845108062937,2.28912903882129e-06
229364_at,100631377,LOC100631377 ,1.38833782559686,0.00253054476299688
229386_at,3400,ID4,-1.05303355941675,0.0153623739025171
229401_at,132014,IL17RE,-1.04188134878069,0.0123375328973913
229418_at,55731,FAM222B,1.05682874407461,2.36531396845815e-05
229421_s_at,54502,RBM47,-1.15142418720362,0.0372436683714777
229427_at,9037,SEMA5A,-1.15967563704768,0.0397662431017435
229461_x_at,257194,NEGR1,-1.99011874122102,0.01474206634363
229528_at,55206,SBNO1,1.28214939887405,0.000108185973130063
229537_at,8543,LMO4,-1.11686305311751,0.0179664472405013
229538_s_at,128239,IQGAP3,2.11834030350834,9.23780877931261e-05
229555_at,11227,GALNT5,-1.09626655607648,0.0146024316682992
229561_at,90668,LRRC16B,-2.3094735778112,5.93065746292499e-06
229565_x_at,6926,TBX3,-1.06766410705688,0.0194522473069244
229567_at,161247,FITM1,-3.12180359633078,7.3260908981334e-12
229572_at,23545,ATP6V0A2,1.95571737951532,0.000526716492977938
229579_s_at,85455,DISP2,1.48358803886547,0.0360896495353206
229581_at,392617,ELFN1,-1.01630955976188,0.023572725977206
229584_at,120892,LRRK2,-1.10339788555605,0.0225241447259218
229588_at,54431,DNAJC10,1.05400452598536,0.000358565907334384
229596_at,144193,AMDHD1,-1.39097642432809,0.0169304534145263
229610_at,150468,CKAP2L,2.30015926474603,4.85668063649742e-05
229628_s_at,57653,CCDC180 ,1.84687417671211,0.00639651512287728
229638_at,79191,IRX3,2.27854845919782,0.0239770816281587
229641_at,147372,CCBE1,-3.69542694898735,3.67162836368475e-06
229658_at,9031,BAZ1B,-1.06435246527552,0.0144965191065951
229682_at,22924,MAPRE3,-1.18161231599757,0.00761412075809768
229686_at,286530,P2RY8,1.33801171360168,0.0209710419937078
229693_at,388335,TMEM220,-1.02241502635557,0.00214845086964337
229698_at,85358,SHANK3,1.26792271534952,0.0178879152804482
229731_at,2307,FOXS1,1.15411809382519,0.0201024229291798
229770_at,144423,GLT1D1,-1.24212828430521,0.0467810281108612
229772_at,245936,DEFB123,-1.07014657349804,0.0450768737521298
229775_s_at,4301,MLLT4,1.16975862106724,0.00586996161432406
229777_at,119467,CLRN3,-3.69328343043678,0.0014913912527171
229831_at,5067,CNTN3,-2.96807812071438,0.0157278579710535
229839_at,286133,SCARA5,-3.31511957219332,0.000503021861346783
229866_at,202374,STK32A,-1.11895904686629,0.0354235715352272
229870_at,644656,LOC644656,1.96194671777802,0.00119688218449705
229886_at,375444,C5orf34,1.0115251041916,0.000675631384673681
229909_at,283358,B4GALNT3,-1.00897381259121,0.0490883095190856
229938_at,388564,TMEM238,-1.19911690441446,0.0153626131843999
229967_at,146225,CMTM2,-1.1925000454678,0.015003723486697
229993_at,85364,ZCCHC3,-1.33061514529408,0.0117913367761231
230076_at,83394,PITPNM3,-2.33154378730033,9.1321364302718e-10
230087_at,145270,PRIMA1,-1.77077042878156,0.00253102862128894
230093_at,89765,RSPH1,1.12370305984784,0.0475768508298016
230104_s_at,11076,TPPP,-1.07155752625541,0.0229675792357053
230109_at,27115,PDE7B,-1.99138634545003,0.000256164481672112
230143_at,494470,RNF165,-2.16386894288162,1.57668380558066e-05
230148_at,130872,AHSA2,1.19498534602667,0.0065654228699925
230165_at,151246,SGOL2,2.04232894669401,1.89280822376544e-07
230180_at,10521,DDX17,1.07797505074262,0.00397480556044504
230182_at,10081,PDCD7,-1.05403453493195,0.0218245839229145
230188_at,348938,NIPAL4,-1.27149401542635,0.0162203676497426
230193_at,144406,WDR66,-1.64472827048524,0.00427024717408578
230238_at,134548,SOWAHA,1.09613172038721,0.0224958848383563
230269_at,10317,B3GALT5,-1.98109149879777,0.000241398691199528
230300_at,5686,PSMA5,-1.42866904979773,0.000163817317541956
230349_at,402415,XKRX,-1.06951961801111,0.00396795948826941
230351_at,283481,FGF14-AS2,-1.01527174792164,0.021490216645982
230357_at,2762,GMDS,1.27268338280073,0.0138151184469062
230378_at,92304,SCGB3A1,-1.22416163462496,0.0220967934314087
230386_at,101928230,LOC101928230,-1.30996587242275,0.000963235435771117
230394_at,140290,TCP10L,-1.74633719921383,0.018150637526388
230412_at,64067,NPAS3,-1.5570692872776,0.0127581168916947
230417_at,57452,GALNT16,-1.14794678245326,0.0249466014273579
230420_at,54897,CASZ1,-1.35208474951003,0.0271845055840557
230438_at,6913,TBX15,-1.7722379031657,0.0162945021404257
230451_at,100506974,COX10-AS1 ,-2.02126282848989,0.000599814130942151
230464_at,53637,S1PR5,-1.10221803356478,0.0370338158783131
230478_at,170392,OIT3,-4.29900448637694,5.74736639150658e-11
230488_s_at,138948,DBH-AS1,-1.38536876734332,0.00435138295957307
230493_at,387914,SHISA2,1.5878716548608,0.0475768508298016
230510_at,94086,HSPB9,-1.07719758554977,0.0281480557957582
230520_at,51390,AIG1,-1.05990590467592,1.44334563308573e-05
230554_at,123876,ACSM2A,-1.11432762904919,0.0450965675755412
230577_at,100507008,LINC00844,-4.22433590550611,0.00120348743066845
230602_at,130013,ACMSD,-1.89895369509878,0.00290764090739953
230624_at,9481,SLC25A27,-1.3196994796167,0.0314311759128053
230645_at,257019,FRMD3,1.22755259708699,0.0108889762432959
230674_at,55366,LGR4,-1.37079708701356,0.00225771344938623
230690_at,81027,TUBB1,-1.38501063080646,0.0102372814396091
230698_at,83698,CALN1,-1.90815764069843,0.00328334552539528
230784_at,84366,PRAC1,-1.57540566068061,0.0176375982018603
230830_at,123264,SLC51B,2.45999326267698,0.0198995469716716
230840_at,388588,SMIM1,-1.70991573621729,0.00288620239424343
230849_at,3736,KCNA1,-1.24692573447918,0.028392010173045
230858_at,100499467,LINC00673,-1.29862287916581,0.0320725464438371
230867_at,131873,COL6A6,-3.08913353807127,6.26662597280341e-06
230872_s_at,10093,ARPC4 ,1.80944226053103,0.000252471813911432
230873_at,26140,TTLL3,1.23931962976822,0.0157535843396778
230904_at,83856,FSD1L,2.76413298518535,6.83972154248188e-07
230907_at,55890,GPRC5C,-1.25234144129559,0.000321104625326561
230912_at,554235,ASPDH,-1.78591558046555,0.00293951123340208
230919_at,353355,ZNF233,1.48292962037222,0.0383950151138503
230930_at,338620,LOC338620,1.72276072462135,0.000204382866844711
230964_at,341640,FREM2,-4.70486838382364,9.88378785860974e-08
230974_at,11269,DDX19B,-1.02838782809347,0.0488451526795513
230982_at,6656,SOX1,-1.0230727177628,0.0461473790924504
231003_at,51000,SLC35B3,1.32769919365306,0.000980278551975173
231018_at,342979,PALM3,-2.01764120473567,0.00402865000585213
231020_at,170302,ARX,-1.18062989647034,0.0243423516988221
231052_at,392465,GLOD5,-1.00596950443409,0.0332598387145381
231070_at,389434,IYD,-2.47474222047859,0.00465864443047655
231073_at,199920,C1orf168,-1.10165804416802,0.0119428113587327
231118_at,148741,ANKRD35,-1.56626111060471,0.0229005959791426
231146_at,196792,FAM24B,1.31532745641527,0.0194704477302439
231202_at,160428,ALDH1L2,1.65156222435765,0.0137827164990945
231210_at,283129,C11orf85,-1.68898037746911,0.0117114211991435
231216_at,388021,TMEM179,-1.06906106750472,0.0236498097818557
231230_at,54207,KCNK10,-1.40469168908029,0.012595800870363
231261_at,57828,CATSPERG,-1.38517670392633,0.00198174472916257
231279_at,160065,PATE1,-1.26143407827761,0.0460950677965123
231299_at,116988,AGAP3,1.28263096345833,0.0140959707943614
231345_s_at,79758,DHRS12,-1.06917859589008,0.0161017379302603
231357_at,387837,CLEC12B,-1.79256451737341,0.000742416726351841
231376_at,151531,UPP2,-4.12815541053993,1.17784064370285e-05
231386_at,653140,FAM228A,-1.3437386231944,0.0108058546640506
231421_at,254312,LINC00710,-1.5518835101988,0.0212147973306386
231472_at,201456,FBXO15,-1.57792324466597,0.00162043364602903
231483_at,100505985,LOC100505985,-2.76733271960954,0.0149250628527676
231485_at,100505540,LOC100505540,-1.14318429229984,0.0426460238202625
231503_at,102546299,LOC102546299,-1.93967817087588,0.00128486835961026
231535_x_at,54763,ROPN1,-1.14368129700209,0.0194592921926166
231554_at,89882,TPD52L3,-1.17780483357615,0.0275896766283956
231586_at,642864,SPATA42,1.52353686920303,0.00851829649272085
231591_at,29958,DMGDH,-1.90547548654496,0.00415687125589573
231592_at,9383,TSIX,-2.75373566238975,0.00039013700433453
231603_at,122651,RNASE11,-1.55948508363932,0.00172126412884871
231612_at,85438,CABS1,-1.09915827085676,0.0200179142555997
231620_at,101929315,LOC101929315,-1.25718726314447,0.0307716517721501
231646_at,135656,DPCR1,-1.12808728672451,0.0492715364178882
231651_at,124989,EFCAB13,-1.1306797233386,0.0397300241321014
231655_x_at,5269,SERPINB6,-1.37624971132345,0.0139897408260246
231661_at,130120,REG3G,-1.32708210702177,0.0201162563304173
231691_at,388503,C3P1,-2.44574786886533,0.0137829767304915
231698_at,647115,FLJ36848,-1.34057252816344,0.00676638631452246
231719_at,163590,TOR1AIP2,1.41948613768053,0.000475641475298262
231727_s_at,57409,MIF4GD,1.5642364284602,2.50678137674102e-06
231745_at,9290,GPR55,-1.34610458060181,0.0171575138644038
231772_x_at,64946,CENPH,1.24065183472802,0.000322372049292031
231786_at,3209,HOXA13,3.95600562566085,0.00226274917672736
231823_s_at,285590,SH3PXD2B,1.62943467610811,1.65080744980655e-07
231831_at,90639,COX19,1.13426387238658,0.0181439323001514
231835_at,127281,FAM213B,1.25992914962512,0.00050529043641596
231856_at,57221,KIAA1244,2.26864036484016,0.0371812562290655
231875_at,55605,KIF21A,1.33098889476211,0.000795651021304899
231880_at,57464,STRIP2,2.06365065681425,0.00124623160294455
231906_at,3234,HOXD8,1.38029795638057,0.000317130615288155
231912_s_at,25851,TECPR1,1.13293209983291,0.00139044444763774
231919_at,1629,DBT,-1.08602894128529,0.000355638601686713
231920_s_at,53944,CSNK1G1,1.17057198566096,1.83100897314513e-05
231931_at,63977,PRDM15,1.0359127278292,0.0160732027168777
231947_at,80177,MYCT1,-1.17422421147637,0.0174786160244039
231980_at,220164,DOK6,-2.76231374402542,8.54742415111632e-05
231982_at,284422,SMIM24,-2.83853646221135,0.00909491408069275
232000_at,158219,TTC39B,-1.22433814518535,0.0140539759465354
232001_at,439949,PRKCQ-AS1,-1.00647011387295,0.0490655100210879
232040_at,157860,LOC157860,1.14255643576251,0.034188513281902
232043_at,2788,GNG7,-1.08636024155382,0.0377729115599404
232062_at,107,ADCY1,-1.36284417178196,0.0205177514960647
232070_at,100506639,LOC100506639,1.31009683540869,0.00868490536446252
232089_at,10127,LINC00921 ,1.30868313787298,0.0225602399999475
232090_at,100628315,DNM3OS,-1.89437975770846,0.0408578939694999
232124_at,729085,FAM198A,-2.3748761851334,0.000257018222289273
232138_at,10150,MBNL2 /// MBNL2,-1.30893058562132,0.00127279833313281
232140_at,100132352,LOC100132352,1.23094899814306,0.000228133825045227
232146_at,4717,NDUFC1,-1.36471714206478,0.00240626423547519
232147_at,84464,SLX4,1.48580788977818,0.000458496125283395
232158_x_at,152519,LOC101927157 ,-2.07407894062196,4.45918938080706e-05
232160_s_at,79155,TNIP2,1.94689245001089,9.5238427916091e-05
232163_at,57728,WDR19,1.08201331481336,0.0193264018552044
232176_at,84189,SLITRK6,-1.88304803673801,0.000851568647464126
232226_at,57689,LRRC4C,-1.45489378258725,0.00187998507683123
232228_at,348327,ZNF530,1.25254463374481,0.0309586555043551
232232_s_at,85413,SLC22A16,-1.54519478238967,0.00672418565661285
232235_at,92126,DSEL,-1.72198558145715,0.0134516188916404
232275_s_at,266722,HS6ST3,-1.46102187750461,0.0317439534952502
232279_at,23338,JADE2,1.51500421264249,0.0102522519691376
232283_at,388695,LYSMD1,1.27189456784387,0.000191733111315557
232305_at,54511,HMGCLL1,-2.00610093811746,0.00477595588134802
232336_at,57643,ZSWIM5,1.05766661163923,0.036092696816064
232338_at,170959,ZNF431,2.05490473884891,0.000543044908227797
232377_at,30010,NXPH1,-1.279976259522,0.0427337413261057
232388_at,85445,CNTNAP4,1.47480177207942,0.0354457024436396
232390_at,4685,NCAM2,-2.09542037212589,0.00825239612770242
232392_at,6428,SRSF3,1.2662118289625,0.00305501698356573
232395_x_at,340351,AGBL3,1.52782816303866,5.48505554345596e-05
232398_at,284992,CCDC150,-1.03120261161466,0.0362640459201891
232399_at,85443,DCLK3,-1.01359058594874,0.0202357613149974
232408_at,57732,ZFYVE28,-1.17838898559182,0.0249777223570721
232412_at,84961,FBXL20,1.0026901785221,0.00171055506674103
232422_at,87769,GGACT,-1.22801188520634,1.23633780974903e-06
232430_at,148696,LOC148696,-1.28756991518679,0.0132401001092382
232433_at,80726,KIAA1683,-1.28456618930408,0.000438562308478876
232437_at,54973,CPSF3L,1.1550585093706,0.0455989648226065
232449_at,83875,BCO2,-3.24318192337249,4.21101644957076e-06
232494_at,1582,CYP8B1,-3.20972641967039,0.00496515106876533
232521_at,9159,PCSK7,1.15449347455454,0.0185137342367438
232523_at,84466,MEGF10,-2.12691404015399,0.000586797698204166
232603_at,341019,DCDC1 ,-2.2610703775183,0.0146024316682992
232604_at,84215,ZNF541,1.4292845436147,0.00410688425156721
232606_at,287,ANK2,-1.2911611786367,0.0318179597756371
232608_x_at,79092,CARD14,-1.07645997926331,0.0268298112134676
232616_at,100129935,LOC100129935,-1.14068686253588,0.0138175796072946
232629_at,60675,PROK2,-2.03727275601456,0.00711379511276088
232645_at,153684,LOC153684,1.44243782764533,9.68208552098583e-06
